xpath,variable_name,rdb_relationship,rdb_table,label,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/AddressLine1,F9_06_DISCLOSURE_BOOK_ADDR_L1,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 1,"Person who possesses the organization's books and records: foreign address, address line 1",[AddressForeign] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/AddressLine1,F9_06_DISCLOSURE_BOOK_ADDR_L1,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 1,Person who possesses the organization's books and records: US address line 1,[AddressUS] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,"Person who possesses the organization's books and records: foreign address, address line 2",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StreetAddressType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2Txt,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,"Person who possesses the organization's books and records: foreign address, address line 2",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Person who possesses the organization's books and records: US address line 2,[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StreetAddressType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine2Txt,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Person who possesses the organization's books and records: US address line 2,[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartVI/TheBooksAreInCareOf/AddressForeign/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Address Foreign - AddressLine2,,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/Form990PartVI/TheBooksAreInCareOf/AddressUS/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Address US - AddressLine2,,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressForeign/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,"Person who possesses the organization's books and records: foreign address, address line 2",[AddressForeign] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressUS/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Person who possesses the organization's books and records: US address line 2,[AddressUS] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,"Person who possesses the organization's books and records: foreign address, address line 2",[ForeignAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine2Txt,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,"Person who possesses the organization's books and records: foreign address, address line 2",[ForeignAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Person who possesses the organization's books and records: US address line 2,[USAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine2Txt,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Person who possesses the organization's books and records: US address line 2,[USAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,"Person who possesses the organization's books and records: foreign address, address line 2",[AddressForeign] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/AddressLine2,F9_06_DISCLOSURE_BOOK_ADDR_L2,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records street address line 2,Person who possesses the organization's books and records: US address line 2,[AddressUS] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/CountryCd,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, country",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,CountryType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrState,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, provice or state",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,TextType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, provice or state",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/State,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: US address, state",[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StateType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/StateAbbreviationCd,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: US address, state",[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StateType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartVI/TheBooksAreInCareOf/AddressForeign/ProvinceOrState,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,Province or state,,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/Form990PartVI/TheBooksAreInCareOf/AddressUS/State,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,Address US - State,,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressForeign/ProvinceOrState,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, provice or state",[AddressForeign] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,TextType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressUS/State,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: US address, state",[AddressUS] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,StateType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrState,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, provice or state",[ForeignAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,TextType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, provice or state",[ForeignAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/State,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: US address, state",[USAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StateType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/StateAbbreviationCd,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: US address, state",[USAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StateType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/ProvinceOrState,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: foreign address, provice or state",[AddressForeign] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,TextType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/State,F9_06_DISCLOSURE_BOOK_ADDR_STATE,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records state,"Person who possesses the organization's books and records: US address, state",[AddressUS] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,StateType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/PostalCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,TextType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCd,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,ZIPCodeType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,ZIPCodeType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartVI/TheBooksAreInCareOf/AddressForeign/PostalCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,Address Foreign - Postal code,,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/Form990PartVI/TheBooksAreInCareOf/AddressUS/ZIPCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,Address US - ZIPCode,,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressForeign/PostalCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: foreign address, postal code",[AddressForeign] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,TextType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressUS/ZIPCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: US address, zip code",[AddressUS] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC-PART-06-SECTION-C-LINE-20,F990,PC,PART-06,Section C Line 20,PZ,ZIPCodeType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/PostalCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,TextType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCd,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,ZIPCodeType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCode,F9_06_DISCLOSURE_BOOK_ADDR_ZIP,ONE,F9-P06-T00-GOVERNANCE,Person possessing the organization's books and records zip,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part V Line 42a,F990-PC-PART-06-SECTION-C-LINE-20,F990-EZ-PART-05-LINE-42A,F990,EZ,PART-05,Line 42a,PZ,ZIPCodeType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
