xpath,variable_name ,description,location_code_xsd,location_code,form,form_part,form_line_number,scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleC/DirectContactLegislators,SC_02_DIRE_CONTAC_LEGIS,Direct contact with legislators; their staffs; government officials; or a legislative body?,[DirectContactLegislators] Part II-B Line 1g Column (a),SCHED-C-PART-02-B-LINE-1g-COL-(a),SCHED-C,PART-02-B,Line 1g Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsInd,SC_02_DIRE_CONTAC_LEGIS,Direct contact with legislators; their staffs; government officials; or a legislative body?,[DirectContactLegislatorsInd] Part II-B Line 1g Column (a),SCHED-C-PART-02-B-LINE-1g-COL-(a),SCHED-C,PART-02-B,Line 1g Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/DirectContactLegislators,SC_02_DIRE_CONTAC_LEGIS,Direct contact with legislators; their staffs; government officials; or a legislative body?,,SCHED-C-PART-02-B-LINE-1g-COL-(a),SCHED-C,PART-02-B,Line 1g Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsAmount,SC_02_DIRE_CONTAC_LEGIS_AMT,Direct contact with legislators; their staffs; government officials; or a legislative body (only for section 501(c)(3))(Amount),[DirectContactLegislatorsAmount] Part II-B Line 1g Column (b),SCHED-C-PART-02-B-LINE-1g-COL-(b),SCHED-C,PART-02-B,Line 1g Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsAmt,SC_02_DIRE_CONTAC_LEGIS_AMT,Direct contact with legislators; their staffs; government officials; or a legislative body (only for section 501(c)(3))(Amount),[DirectContactLegislatorsAmt] Part II-B Line 1g Column (b),SCHED-C-PART-02-B-LINE-1g-COL-(b),SCHED-C,PART-02-B,Line 1g Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/DirectContactLegislatorsAmount,SC_02_DIRE_CONTAC_LEGIS_AMT,Direct contact with legislators; their staffs; government officials; or a legislative body (only for section 501(c)(3))(Amount),,SCHED-C-PART-02-B-LINE-1g-COL-(b),SCHED-C,PART-02-B,Line 1g Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/RalliesDemonstrations,SC_02_RALLIES_DEMONSTRA,Rallies; demonstrations; seminars; conventions; speeches; lectures; or any other means?,[RalliesDemonstrations] Part II-B Line 1h Column (a),SCHED-C-PART-02-B-LINE-1h-COL-(a),SCHED-C,PART-02-B,Line 1h Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsInd,SC_02_RALLIES_DEMONSTRA,Rallies; demonstrations; seminars; conventions; speeches; lectures; or any other means?,[RalliesDemonstrationsInd] Part II-B Line 1h Column (a),SCHED-C-PART-02-B-LINE-1h-COL-(a),SCHED-C,PART-02-B,Line 1h Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/RalliesDemonstrations,SC_02_RALLIES_DEMONSTRA,Rallies; demonstrations; seminars; conventions; speeches; lectures; or any other means?,,SCHED-C-PART-02-B-LINE-1h-COL-(a),SCHED-C,PART-02-B,Line 1h Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsAmount,SC_02_RALLIES_DEMONSTRA_AMT,Rallies; demonstrations; seminars; conventions; speeches; lectures; or any other means (only for section 501(c)(3))(Amount) ,[RalliesDemonstrationsAmount] Part II-B Line 1h Column (b),SCHED-C-PART-02-B-LINE-1h-COL-(b),SCHED-C,PART-02-B,Line 1h Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsAmt,SC_02_RALLIES_DEMONSTRA_AMT,Rallies; demonstrations; seminars; conventions; speeches; lectures; or any other means (only for section 501(c)(3))(Amount) ,[RalliesDemonstrationsAmt] Part II-B Line 1h Column (b),SCHED-C-PART-02-B-LINE-1h-COL-(b),SCHED-C,PART-02-B,Line 1h Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/RalliesDemonstrationsAmount,SC_02_RALLIES_DEMONSTRA_AMT,Rallies; demonstrations; seminars; conventions; speeches; lectures; or any other means (only for section 501(c)(3))(Amount) ,,SCHED-C-PART-02-B-LINE-1h-COL-(b),SCHED-C,PART-02-B,Line 1h Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/OtherActivities,SC_02_OTHER_ACTIVITIES,Other activities?,[OtherActivities] Part II-B Line 1i Column (a),SCHED-C-PART-02-B-LINE-1i-COL-(a),SCHED-C,PART-02-B,Line 1i Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/OtherActivitiesInd,SC_02_OTHER_ACTIVITIES,Other activities?,[OtherActivitiesInd] Part II-B Line 1i Column (a),SCHED-C-PART-02-B-LINE-1i-COL-(a),SCHED-C,PART-02-B,Line 1i Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/OtherActivities,SC_02_OTHER_ACTIVITIES,Other activities?,,SCHED-C-PART-02-B-LINE-1i-COL-(a),SCHED-C,PART-02-B,Line 1i Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/OtherActivitiesAmount,SC_02_OTHER_ACTIVITIES_AMT,Other activities amount,[OtherActivitiesAmount] Part II-B Line 1i Column (b),SCHED-C-PART-02-B-LINE-1i-COL-(b),SCHED-C,PART-02-B,Line 1i Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/OtherActivitiesAmt,SC_02_OTHER_ACTIVITIES_AMT,Other activities amount,[OtherActivitiesAmt] Part II-B Line 1i Column (b),SCHED-C-PART-02-B-LINE-1i-COL-(b),SCHED-C,PART-02-B,Line 1i Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/OtherActivitiesAmount,SC_02_OTHER_ACTIVITIES_AMT,Other activities amount,,SCHED-C-PART-02-B-LINE-1i-COL-(b),SCHED-C,PART-02-B,Line 1i Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendituresAmt,SC_02_TOT_1C_1I,Total Line 1c through 1i (only for section 501(c)(3)),[TotalLobbyingExpendituresAmt] Part II-B Line 1j Column (b),SCHED-C-PART-02-B-LINE-1j-COL-(b),SCHED-C,PART-02-B,Line 1j Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/TotalLobbyingExpendituresIIB,SC_02_TOT_1C_1I,Total Line 1c through 1i (only for section 501(c)(3)),[TotalLobbyingExpendituresIIB] Part II-B Line 1j Column (b),SCHED-C-PART-02-B-LINE-1j-COL-(b),SCHED-C,PART-02-B,Line 1j Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendituresIIB,SC_02_TOT_1C_1I,Total Line 1c through 1i (only for section 501(c)(3)),[TotalLobbyingExpendituresIIB] Part II-B Line 1j Column (b),SCHED-C-PART-02-B-LINE-1j-COL-(b),SCHED-C,PART-02-B,Line 1j Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/NotDescribedIn501c3,SC_02_NOTDESCRIBED_501C3,Did the activities in line 1 cause the organization to be not described in section 501(c)(3)?,[NotDescribedIn501c3] Part II-B Line 2a Column (a),SCHED-C-PART-02-B-LINE-2a-COL-(a),SCHED-C,PART-02-B,Line 2a Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/NotDescribedSection501c3Ind,SC_02_NOTDESCRIBED_501C3,Did the activities in line 1 cause the organization to be not described in section 501(c)(3)?,[NotDescribedSection501c3Ind] Part II-B Line 2a Column (a),SCHED-C-PART-02-B-LINE-2a-COL-(a),SCHED-C,PART-02-B,Line 2a Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/NotDescribedIn501c3,SC_02_NOTDESCRIBED_501C3,Did the activities in line 1 cause the organization to be not described in section 501(c)(3)?,,SCHED-C-PART-02-B-LINE-2a-COL-(a),SCHED-C,PART-02-B,Line 2a Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AmountOf4912Tax,SC_02_4912TAX_AMT,"If ""Yes;"" enter the amount of any tax incurred under section 4912",[AmountOf4912Tax] Part II-B Line 2b Column (b),SCHED-C-PART-02-B-LINE-2b-COL-(b),SCHED-C,PART-02-B,Line 2b Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Tax4912Amt,SC_02_4912TAX_AMT,"If ""Yes;"" enter the amount of any tax incurred under section 4912",[Tax4912Amt] Part II-B Line 2b Column (b),SCHED-C-PART-02-B-LINE-2b-COL-(b),SCHED-C,PART-02-B,Line 2b Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/AmountOf4912Tax,SC_02_4912TAX_AMT,"If ""Yes;"" enter the amount of any tax incurred under section 4912",,SCHED-C-PART-02-B-LINE-2b-COL-(b),SCHED-C,PART-02-B,Line 2b Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AmountOfManagers4912Tax,SC_02_4912TAX_MANAGERS_AMT,"If ""Yes;"" enter the amount of any tax incurred by organization managers under section 4912",[AmountOfManagers4912Tax] Part II-B Line 2c Column (b),SCHED-C-PART-02-B-LINE-2c-COL-(b),SCHED-C,PART-02-B,Line 2c Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Managers4912TaxAmt,SC_02_4912TAX_MANAGERS_AMT,"If ""Yes;"" enter the amount of any tax incurred by organization managers under section 4912",[Managers4912TaxAmt] Part II-B Line 2c Column (b),SCHED-C-PART-02-B-LINE-2c-COL-(b),SCHED-C,PART-02-B,Line 2c Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/AmountOfManagers4912Tax,SC_02_4912TAX_MANAGERS_AMT,"If ""Yes;"" enter the amount of any tax incurred by organization managers under section 4912",,SCHED-C-PART-02-B-LINE-2c-COL-(b),SCHED-C,PART-02-B,Line 2c Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/Form4720Filed4912Tax,SC_02_4912TAX_FILE_4720,If the filing organization incurred a section 4912 tax; did it file Form 4720 for this year?,[Form4720Filed4912Tax] Part II-B Line 2d Column (a),SCHED-C-PART-02-B-LINE-2d-COL-(a),SCHED-C,PART-02-B,Line 2d Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form4720Filed4912TaxInd,SC_02_4912TAX_FILE_4720,If the filing organization incurred a section 4912 tax; did it file Form 4720 for this year?,[Form4720Filed4912TaxInd] Part II-B Line 2d Column (a),SCHED-C-PART-02-B-LINE-2d-COL-(a),SCHED-C,PART-02-B,Line 2d Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/Form4720Filed4912Tax,SC_02_4912TAX_FILE_4720,If the filing organization incurred a section 4912 tax; did it file Form 4720 for this year?,,SCHED-C-PART-02-B-LINE-2d-COL-(a),SCHED-C,PART-02-B,Line 2d Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/SubstantiallyAllDuesNondedInd,SC_03_DUES_NONDUCT,Were substantially all (90% or more) dues received nondeductible by members?,[SubstantiallyAllDuesNondedInd] Part III-A Line 1,SCHED-C-PART-03-A-LINE-1,SCHED-C,PART-03-A,Line 1,PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/SubstantiallyAllDuesNondeduct,SC_03_DUES_NONDUCT,Were substantially all (90% or more) dues received nondeductible by members?,[SubstantiallyAllDuesNondeduct] Part III-A Line 1,SCHED-C-PART-03-A-LINE-1,SCHED-C,PART-03-A,Line 1,PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/SubstantiallyAllDuesNondeduct,SC_03_DUES_NONDUCT,Were substantially all (90% or more) dues received nondeductible by members?,,SCHED-C-PART-03-A-LINE-1,SCHED-C,PART-03-A,Line 1,PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/OnlyInHouseLobbying,SC_03_INHOUSE_LOB_2000,Did the organization make only in-house lobbying expenditures of $2;000 or less?,[OnlyInHouseLobbying] Part III-A Line 2,SCHED-C-PART-03-A-LINE-2,SCHED-C,PART-03-A,Line 2,PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/OnlyInHouseLobbyingInd,SC_03_INHOUSE_LOB_2000,Did the organization make only in-house lobbying expenditures of $2;000 or less?,[OnlyInHouseLobbyingInd] Part III-A Line 2,SCHED-C-PART-03-A-LINE-2,SCHED-C,PART-03-A,Line 2,PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/OnlyInHouseLobbying,SC_03_INHOUSE_LOB_2000,Did the organization make only in-house lobbying expenditures of $2;000 or less?,,SCHED-C-PART-03-A-LINE-2,SCHED-C,PART-03-A,Line 2,PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AgreeCarryoverPriorYearInd,SC_03_CARRYOVER_PRIOR_YEAR,Did the organization agree to carryover lobbying and political expenditures from the prior year?,[AgreeCarryoverPriorYearInd] Part III-A Line 3,SCHED-C-PART-03-A-LINE-3,SCHED-C,PART-03-A,Line 3,PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/AgreeToCarryoverPriorYear,SC_03_CARRYOVER_PRIOR_YEAR,Did the organization agree to carryover lobbying and political expenditures from the prior year?,[AgreeToCarryoverPriorYear] Part III-A Line 3,SCHED-C-PART-03-A-LINE-3,SCHED-C,PART-03-A,Line 3,PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/AgreeToCarryoverPriorYear,SC_03_CARRYOVER_PRIOR_YEAR,Did the organization agree to carryover lobbying and political expenditures from the prior year?,,SCHED-C-PART-03-A-LINE-3,SCHED-C,PART-03-A,Line 3,PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/DuesAssessments,SC_03_DUE_ASSES_AMOUNT,Dues; assessments and similar amounts from members,[DuesAssessments] Part III-B Line 1,SCHED-C-PART-03-B-LINE-1,SCHED-C,PART-03-B,Line 1,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/DuesAssessmentsAmt,SC_03_DUE_ASSES_AMOUNT,Dues; assessments and similar amounts from members,[DuesAssessmentsAmt] Part III-B Line 1,SCHED-C-PART-03-B-LINE-1,SCHED-C,PART-03-B,Line 1,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/DuesAssessments,SC_03_DUE_ASSES_AMOUNT,Dues; assessments and similar amounts from members,,SCHED-C-PART-03-B-LINE-1,SCHED-C,PART-03-B,Line 1,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/NonDedLobbyPoliticalCurrent,SC_03_NONDUCT_LOB_CURR,Nondeductible lobbying and political expenditures - Current year,[NonDedLobbyPoliticalCurrent] Part III-B Line 2a,SCHED-C-PART-03-B-LINE-2a,SCHED-C,PART-03-B,Line 2a,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/NonDeductibleLbbyngPltclCYAmt,SC_03_NONDUCT_LOB_CURR,Nondeductible lobbying and political expenditures - Current year,[NonDeductibleLbbyngPltclCYAmt] Part III-B Line 2a,SCHED-C-PART-03-B-LINE-2a,SCHED-C,PART-03-B,Line 2a,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/NonDedLobbyPoliticalCurrent,SC_03_NONDUCT_LOB_CURR,Nondeductible lobbying and political expenditures - Current year,,SCHED-C-PART-03-B-LINE-2a,SCHED-C,PART-03-B,Line 2a,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/NonDedLbbyngPltclCyovAmt,SC_03_NONDUCT_LOB_LASTYR,Nondeductible lobbying and political expenditures - Carryover from last year,[NonDedLbbyngPltclCyovAmt] Part III-B Line 2b,SCHED-C-PART-03-B-LINE-2b,SCHED-C,PART-03-B,Line 2b,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/NonDedLobbyPoliticalCarryover,SC_03_NONDUCT_LOB_LASTYR,Nondeductible lobbying and political expenditures - Carryover from last year,[NonDedLobbyPoliticalCarryover] Part III-B Line 2b,SCHED-C-PART-03-B-LINE-2b,SCHED-C,PART-03-B,Line 2b,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/NonDedLobbyPoliticalCarryover,SC_03_NONDUCT_LOB_LASTYR,Nondeductible lobbying and political expenditures - Carryover from last year,,SCHED-C-PART-03-B-LINE-2b,SCHED-C,PART-03-B,Line 2b,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/NonDedLobbyPoliticalTotal,SC_03_NONDUCT_LOB_TOT,Nondeductible lobbying and political expenditures - Total,[NonDedLobbyPoliticalTotal] Part III-B Line 2c,SCHED-C-PART-03-B-LINE-2c,SCHED-C,PART-03-B,Line 2c,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/NonDeductibleLbbyngPltclTotAmt,SC_03_NONDUCT_LOB_TOT,Nondeductible lobbying and political expenditures - Total,[NonDeductibleLbbyngPltclTotAmt] Part III-B Line 2c,SCHED-C-PART-03-B-LINE-2c,SCHED-C,PART-03-B,Line 2c,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
