xpath,variable_name_old ,variable_name_new,len(),description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/TotalSupport,SA_02_PZ_TOTALSSUPPOR,SA_02_TOT_SUPPORT_TOT,21,Form990 Schedule APart II - Total support,,SCHED-A-PART-02-SECTION-B-LINE-11-COL-F,SCHED-A,SZ,PART-02,Section B Line 11 Column (F),PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/TotalSupport,SA_02_PZ_TOTALSSUPPOR,SA_02_TOT_SUPPORT_TOT,21,IRS990 Schedule A - Total support,[TotalSupport] Part II Line 11(f),SCHED-A-PART-02-SECTION-B-LINE-11-COL-F,SCHED-A,SZ,PART-02,Section B Line 11 Column (F),PZ,USAmountType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/TotalSupportAmt,SA_02_PZ_TOTALSSUPPOR,SA_02_TOT_SUPPORT_TOT,21,IRS990 Schedule A - Total support,[TotalSupportAmt] Part II Line 11(f),SCHED-A-PART-02-SECTION-B-LINE-11-COL-F,SCHED-A,SZ,PART-02,Section B Line 11 Column (F),PZ,USAmountType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossReceiptsRltdActivitiesAmt,SA_02_PZ_GRORECRLTACT,SA_02_TOT_GRO_RCPT_RLTD_ACTS,28,Gross receipts from admissions; merchandise sold or services performed; or furnishing of facilities in any activity that is related to the organization's tax-exempt purpose,[GrossReceiptsRltdActivitiesAmt] Part II Line 12,SCHED-A-PART-02-SECTION-B-LINE-12,SCHED-A,SZ,PART-02,Section B Line 12,PZ,USAmountType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/GrossReceiptsFromAdmissionsEtc,SA_02_PZ_GRREFRADETTC,SA_02_TOT_GRO_RCPT_RLTD_ACTS,28,Gross receipts from admissions; merchandise sold or services performed; or furnishing of facilities in any activity that is related to the organization's tax-exempt purpose,,SCHED-A-PART-02-SECTION-B-LINE-12,SCHED-A,SZ,PART-02,Section B Line 12,PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossReceiptsFromAdmissionsEtc,SA_02_PZ_GRREFRADETTC,SA_02_TOT_GRO_RCPT_RLTD_ACTS,28,Gross receipts from admissions; merchandise sold or services performed; or furnishing of facilities in any activity that is related to the organization's tax-exempt purpose,[GrossReceiptsFromAdmissionsEtc] Part II Line 12,SCHED-A-PART-02-SECTION-B-LINE-12,SCHED-A,SZ,PART-02,Section B Line 12,PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/First5Years170,SA_02_PZ_FIRST5YEARS1,SA_02_TOT_FIRST_5Y_X,20,First five years,[First5Years170] Part II Line 13,SCHED-A-PART-02-SECTION-B-LINE-13,SCHED-A,SZ,PART-02,Section B Line 13,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/First5Years,SA_02_PZ_FIRST5YEARSE,SA_02_TOT_FIRST_5Y_X,20,First five years,,SCHED-A-PART-02-SECTION-B-LINE-13,SCHED-A,SZ,PART-02,Section B Line 13,PZ,,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/First5Years170Ind,SA_02_PZ_FIRSYEARINDN,SA_02_TOT_FIRST_5Y_X,20,First five years,[First5Years170Ind] Part II Line 13,SCHED-A-PART-02-SECTION-B-LINE-13,SCHED-A,SZ,PART-02,Section B Line 13,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/PublicSupportPertcentage,SA_02_PZ_PUBLSUPPPERT,SA_02_PCT_PUB_SUPPORT_CY,24,Public support percentage (line 6 column (f) divided by line 12 column (f),,SCHED-A-PART-02-SECTION-C-LINE-14,SCHED-A,SZ,PART-02,Section C Line 14,PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/PublicSupportPertcentage170,SA_02_PZ_PUBLSUPPPERT0,SA_02_PCT_PUB_SUPPORT_CY,24,Public support percentage (line 6 column (f) divided by line 12 column (f),[PublicSupportPertcentage170] Part II Line 14,SCHED-A-PART-02-SECTION-C-LINE-14,SCHED-A,SZ,PART-02,Section C Line 14,PZ,RatioType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/PublicSupportCY170Pct,SA_02_PZ_PUSUCYY1PCCT,SA_02_PCT_PUB_SUPPORT_CY,24,Public support percentage (line 6 column (f) divided by line 12 column (f),[PublicSupportCY170Pct] Part II Line 14,SCHED-A-PART-02-SECTION-C-LINE-14,SCHED-A,SZ,PART-02,Section C Line 14,PZ,RatioType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/PublicSupportPertcentPriorYear,SA_02_PZ_PUSUPEPRYEEA,SA_02_PCT_PUB_SUPPORT_PY,24,Public support percentage from prior year's Schedule A; Part II; line 14,,SCHED-A-PART-02-SECTION-C-LINE-15,SCHED-A,SZ,PART-02,Section C Line 15,PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/PublicSupportPertcentPriorYear,SA_02_PZ_PUSUPEPRYEEA,SA_02_PCT_PUB_SUPPORT_PY,24,Public support percentage from prior year's Schedule A; Part II; line 14,[PublicSupportPertcentPriorYear] Part II Line 15,SCHED-A-PART-02-SECTION-C-LINE-15,SCHED-A,SZ,PART-02,Section C Line 15,PZ,RatioType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/PublicSupportPY170Pct,SA_02_PZ_PUSUPYY1PCCT,SA_02_PCT_PUB_SUPPORT_PY,24,Public support percentage from prior year's Schedule A; Part II; line 14,[PublicSupportPY170Pct] Part II Line 15,SCHED-A-PART-02-SECTION-C-LINE-15,SCHED-A,SZ,PART-02,Section C Line 15,PZ,RatioType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/ThirtyThreePercntTestsCurrent,SA_02_PZ_THTHPETECUUR,SA_02_PCT_33_SUPPORT_TEST_CY_X,30,Thirty three and one third test for the current year,,SCHED-A-PART-02-SECTION-C-LINE-16A,SCHED-A,SZ,PART-02,Section C Line 16a,PZ,,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/ThirtyThreePercntTestsCY170,SA_02_PZ_THTHPETECYY1,SA_02_PCT_33_SUPPORT_TEST_CY_X,30,Thirty three and one third test for the current year,[ThirtyThreePercntTestsCY170] Part II Line 16a,SCHED-A-PART-02-SECTION-C-LINE-16A,SCHED-A,SZ,PART-02,Section C Line 16a,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/ThirtyThrPctSuprtTestsCY170Ind,SA_02_PZ_TTPSTCYIND,SA_02_PCT_33_SUPPORT_TEST_CY_X,30,Thirty three and one third test for the current year,[ThirtyThrPctSuprtTestsCY170Ind] Part II Line 16a,SCHED-A-PART-02-SECTION-C-LINE-16A,SCHED-A,SZ,PART-02,Section C Line 16a,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/ThirtyThreePercntTestsPrior,SA_02_PZ_THTHPETEPRRI,SA_02_PCT_33_SUPPORT_TEST_PY_X,30,Thirty three and one third test for the prior year,,SCHED-A-PART-02-SECTION-C-LINE-16B,SCHED-A,SZ,PART-02,Section C Line 16b,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/ThirtyThreePercntTestsPY170,SA_02_PZ_THTHPETEPYY1,SA_02_PCT_33_SUPPORT_TEST_PY_X,30,Thirty three and one third test for the prior year,[ThirtyThreePercntTestsPY170] Part II Line 16b,SCHED-A-PART-02-SECTION-C-LINE-16B,SCHED-A,SZ,PART-02,Section C Line 16b,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/ThirtyThrPctSuprtTestsPY170Ind,SA_02_PZ_TTPSTPYIND,SA_02_PCT_33_SUPPORT_TEST_PY_X,30,Thirty three and one third test for the prior year,[ThirtyThrPctSuprtTestsPY170Ind] Part II Line 16b,SCHED-A-PART-02-SECTION-C-LINE-16B,SCHED-A,SZ,PART-02,Section C Line 16b,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/TenPercentTestCurrentYear,SA_02_PZ_TEPETECUYEEA,SA_02_PCT_10_SUPPORT_TEST_CY_X,30,Ten percent facts and circumstances test for the current year,,SCHED-A-PART-02-SECTION-C-LINE-17A,SCHED-A,SZ,PART-02,Section C Line 17a,PZ,,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/TenPercentTestCurrentYear,SA_02_PZ_TEPETECUYEEA,SA_02_PCT_10_SUPPORT_TEST_CY_X,30,Ten percent facts and circumstances test for the current year,[TenPercentTestCurrentYear] Part II Line 17a,SCHED-A-PART-02-SECTION-C-LINE-17A,SCHED-A,SZ,PART-02,Section C Line 17a,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/TenPctFactsCrcmstncsTestCYInd,SA_02_PZ_TPFCTCY,SA_02_PCT_10_SUPPORT_TEST_CY_X,30,Ten percent facts and circumstances test for the current year,[TenPctFactsCrcmstncsTestCYInd] Part II Line 17a,SCHED-A-PART-02-SECTION-C-LINE-17A,SCHED-A,SZ,PART-02,Section C Line 17a,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/TenPercentTestPriorYear,SA_02_PZ_TEPETEPRYEEA,SA_02_PCT_10_SUPPORT_TEST_PY_X,30,Ten percent facts and circumstances test for the prior year,,SCHED-A-PART-02-SECTION-C-LINE-17B,SCHED-A,SZ,PART-02,Section C Line 17b,PZ,,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/TenPercentTestPriorYear,SA_02_PZ_TEPETEPRYEEA,SA_02_PCT_10_SUPPORT_TEST_PY_X,30,Ten percent facts and circumstances test for the prior year,[TenPercentTestPriorYear] Part II Line 17b,SCHED-A-PART-02-SECTION-C-LINE-17B,SCHED-A,SZ,PART-02,Section C Line 17b,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/TenPctFactsCrcmstncsTestPYInd,SA_02_PZ_TPFCTPY,SA_02_PCT_10_SUPPORT_TEST_PY_X,30,Ten percent facts and circumstances test for the prior year,[TenPctFactsCrcmstncsTestPYInd] Part II Line 17b,SCHED-A-PART-02-SECTION-C-LINE-17B,SCHED-A,SZ,PART-02,Section C Line 17b,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/PrivateFoundation,SA_02_PZ_PRIVATFOUNDA,SA_02_PCT_PRIVATE_FOUNDATION_X,30,If the organization did not check a box on line 13; 16a; 16b; 17a or 17b; check this box and see instructions,,SCHED-A-PART-02-SECTION-C-LINE-18,SCHED-A,SZ,PART-02,Section C Line 18,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/PrivateFoundation170,SA_02_PZ_PRIVATFOUNDA0,SA_02_PCT_PRIVATE_FOUNDATION_X,30,If the organization did not check a box on line 13; 16a; 16b; 17a or 17b; check this box and see instructions,[PrivateFoundation170] Part II Line 18,SCHED-A-PART-02-SECTION-C-LINE-18,SCHED-A,SZ,PART-02,Section C Line 18,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/PrivateFoundation170Ind,SA_02_PZ_PRIVFOUNINDN,SA_02_PCT_PRIVATE_FOUNDATION_X,30,If the organization did not check a box on line 13; 16a; 16b; 17a or 17b; check this box and see instructions,[PrivateFoundation170Ind] Part II Line 18,SCHED-A-PART-02-SECTION-C-LINE-18,SCHED-A,SZ,PART-02,Section C Line 18,PZ,CheckboxType,checkbox,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GiftsGrantsContribReceived/CurrentTaxYearMinus4Years,SA_02_PZ_GGCRCTYMYEAR4,SA_03_PUB_GIFT_GRANT_CONTR_CY_M4,32,Current tax year minus four years,,SCHED-A-PART-03-SECTION-A-LINE-01-COL-A,SCHED-A,SZ,PART-03,Section A Line 01 Column (A),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus4Years,SA_02_PZ_GGCRCTYMYEAR4,SA_03_PUB_GIFT_GRANT_CONTR_CY_M4,32,Current tax year minus four years,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus4Years] Part II and III Column (a),SCHED-A-PART-03-SECTION-A-LINE-01-COL-A,SCHED-A,SZ,PART-03,Section A Line 01 Column (A),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus4YearsAmt,SA_02_PZ_GGCRCTYMYEAR4,SA_03_PUB_GIFT_GRANT_CONTR_CY_M4,32,Current tax year minus four years,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a),SCHED-A-PART-03-SECTION-A-LINE-01-COL-A,SCHED-A,SZ,PART-03,Section A Line 01 Column (A),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GiftsGrantsContribReceived/CurrentTaxYearMinus3Years,SA_02_PZ_GGCRCTYMYEAR3,SA_03_PUB_GIFT_GRANT_CONTR_CY_M3,32,Current tax year minus three years,,SCHED-A-PART-03-SECTION-A-LINE-01-COL-B,SCHED-A,SZ,PART-03,Section A Line 01 Column (B),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus3Years,SA_02_PZ_GGCRCTYMYEAR3,SA_03_PUB_GIFT_GRANT_CONTR_CY_M3,32,Current tax year minus three years,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus3Years] Part II and III Column (b),SCHED-A-PART-03-SECTION-A-LINE-01-COL-B,SCHED-A,SZ,PART-03,Section A Line 01 Column (B),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus3YearsAmt,SA_02_PZ_GGCRCTYMYEAR3,SA_03_PUB_GIFT_GRANT_CONTR_CY_M3,32,Current tax year minus three years,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b),SCHED-A-PART-03-SECTION-A-LINE-01-COL-B,SCHED-A,SZ,PART-03,Section A Line 01 Column (B),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GiftsGrantsContribReceived/CurrentTaxYearMinus2Years,SA_02_PZ_GGCRCTYMYEAR2,SA_03_PUB_GIFT_GRANT_CONTR_CY_M2,32,Current tax year minus two years,,SCHED-A-PART-03-SECTION-A-LINE-01-COL-C,SCHED-A,SZ,PART-03,Section A Line 01 Column (C),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus2Years,SA_02_PZ_GGCRCTYMYEAR2,SA_03_PUB_GIFT_GRANT_CONTR_CY_M2,32,Current tax year minus two years,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus2Years] Part II and III Column (c),SCHED-A-PART-03-SECTION-A-LINE-01-COL-C,SCHED-A,SZ,PART-03,Section A Line 01 Column (C),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus2YearsAmt,SA_02_PZ_GGCRCTYMYEAR2,SA_03_PUB_GIFT_GRANT_CONTR_CY_M2,32,Current tax year minus two years,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c),SCHED-A-PART-03-SECTION-A-LINE-01-COL-C,SCHED-A,SZ,PART-03,Section A Line 01 Column (C),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GiftsGrantsContribReceived/CurrentTaxYearMinus1Year,SA_02_PZ_GGCRCTYMYEAR1,SA_03_PUB_GIFT_GRANT_CONTR_CY_M1,32,Current tax year minus one year,,SCHED-A-PART-03-SECTION-A-LINE-01-COL-D,SCHED-A,SZ,PART-03,Section A Line 01 Column (D),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus1Year,SA_02_PZ_GGCRCTYMYEAR1,SA_03_PUB_GIFT_GRANT_CONTR_CY_M1,32,Current tax year minus one year,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus1Year] Part II and III Column (d),SCHED-A-PART-03-SECTION-A-LINE-01-COL-D,SCHED-A,SZ,PART-03,Section A Line 01 Column (D),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus1YearAmt,SA_02_PZ_GGCRCTYMYEAR1,SA_03_PUB_GIFT_GRANT_CONTR_CY_M1,32,Current tax year minus one year,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d),SCHED-A-PART-03-SECTION-A-LINE-01-COL-D,SCHED-A,SZ,PART-03,Section A Line 01 Column (D),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GiftsGrantsContribReceived/CurrentTaxYear,SA_02_PZ_GGCRCTYEAR,SA_03_PUB_GIFT_GRANT_CONTR_CY,29,Current tax year,,SCHED-A-PART-03-SECTION-A-LINE-01-COL-E,SCHED-A,SZ,PART-03,Section A Line 01 Column (E),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYear,SA_02_PZ_GGCRCTYEAR,SA_03_PUB_GIFT_GRANT_CONTR_CY,29,Current tax year,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYear] Part II and III Column (e),SCHED-A-PART-03-SECTION-A-LINE-01-COL-E,SCHED-A,SZ,PART-03,Section A Line 01 Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearAmt,SA_02_PZ_GGCRCTYEAR,SA_03_PUB_GIFT_GRANT_CONTR_CY,29,Current tax year,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearAmt] Part II and III Column (e),SCHED-A-PART-03-SECTION-A-LINE-01-COL-E,SCHED-A,SZ,PART-03,Section A Line 01 Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
