variable_name,description,scope,location_code,form,part,data_type,required,cardinality,rdb_table,xpath,version,production_rule,last_version_modified
SD_01_PC_DISORGLEGCTR,Did the organization inform all donors and donor advisors in writing that the assets held in DAFs are the organization's property; subject to the organization's exclusive legal control?,PC,SCHED-D-PART-01-LINE-5,SCHED-D,PART-01,BooleanType,,,,/Return/ReturnData/IRS990ScheduleD/DisclosedOrgLegCtrlInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SD_01_PC_DISORGLEGCON,Did the organization inform all donors and donor advisors in writing that the assets held in DAFs are the organization's property; subject to the organization's exclusive legal control?,PC,SCHED-D-PART-01-LINE-5,SCHED-D,PART-01,BooleanType,,,,/Return/ReturnData/IRS990ScheduleD/DisclosedOrgsLegalControl,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_04_PC_DISTRIYEAREA,Distributions during the year,PC,SCHED-D-PART-04-LINE-1e,SCHED-D,PART-04,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DistributionsDuringYear,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_04_PC_DISTRIYEAREA,Distributions during the year,PC,SCHED-D-PART-04-LINE-1e,SCHED-D,PART-04,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DistributionsDuringYearAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_11_PC_DONASERVFACI,Donated services and use of facilities,PC,SCHED-D-PART-11-LINE-5,SCHED-D,PART-11,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonatedServicesAndFacilities,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_11_PC_DONSERUSEFCL,Donated services and use of facilities,PC,SCHED-D-PART-11-LINE-2b,SCHED-D,PART-11,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonatedServicesAndUseFcltsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_12_PC_DONSERUSEFCL,Donated Services and Use of Facilities,PC,SCHED-D-PART-12-LINE-2a,SCHED-D,PART-12,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonatedServicesUseFcltsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_13_PC_DONSERUSEFAC,Donated Services and Use of Facilities,PC,SCHED-D-PART-13-LINE-2a,SCHED-D,PART-13,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonatedServicesUseOfFacilities,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_12_PC_DONSRVUSEFAC,Donated services and use of facilities,PC,SCHED-D-PART-12-LINE-2b,SCHED-D,PART-12,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonatedSrvcAndUseOfFacilities,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_01_PC_DONOADVICONT,Contributions; gifts; grants; and similar amounts received: donor advised funds,PC,SCHED-D-PART-01-LINE-2,SCHED-D,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonorAdvisedContributions,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_01_PC_DONADVFUNCON,Contributions; gifts; grants; and similar amounts received: donor advised funds,PC,SCHED-D-PART-01-LINE-2,SCHED-D,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonorAdvisedFundsContriAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_01_PC_DONADVFUNGRA,Grants and allocations from donor advised funds,PC,SCHED-D-PART-01-LINE-3,SCHED-D,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonorAdvisedFundsGrantsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_01_PC_DOADFUHECNNT,Enter the total number of donor advised funds maintained at the end of the tax year,PC,SCHED-D-PART-01-LINE-1,SCHED-D,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleD/DonorAdvisedFundsHeldCnt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_01_PC_DAFVEOY,Enter the aggregate value of assets held in all donor advised funds at the end of the tax year,PC,SCHED-D-PART-01-LINE-4,SCHED-D,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/DonorAdvisedFundsVlEOYAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_04_PC_ENDINGBALANC,Ending balance,PC,SCHED-D-PART-04-LINE-1f,SCHED-D,PART-04,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/EndingBalance,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_04_PC_ENDINGBALANC,Ending balance,PC,SCHED-D-PART-04-LINE-1f,SCHED-D,PART-04,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/EndingBalanceAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_05_PC_ENHEBYREORRG,Endowments held by related organizations?,PC,SCHED-D-PART-05-LINE-3a,SCHED-D,PART-05,BooleanType,,,,/Return/ReturnData/IRS990ScheduleD/EndowmentsHeldByRelatedOrgs,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_05_PC_ENHEBYUNORRG,Endowments held by unrelated organizations?,PC,SCHED-D-PART-05-LINE-3a,SCHED-D,PART-05,BooleanType,,,,/Return/ReturnData/IRS990ScheduleD/EndowmentsHeldByUnrelatedOrgs,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_05_PC_ENDHELRELORG,Endowments held by related organizations?,PC,SCHED-D-PART-05-LINE-3a,SCHED-D,PART-05,BooleanType,,,,/Return/ReturnData/IRS990ScheduleD/EndowmentsHeldRelatedOrgInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_05_PC_ENDHELUNRORG,Endowments held by unrelated organizations?,PC,SCHED-D-PART-05-LINE-3a,SCHED-D,PART-05,BooleanType,,,,/Return/ReturnData/IRS990ScheduleD/EndowmentsHeldUnrelatedOrgInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_06_PC_EQUIBOOKVALU,Equipment - Book value,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/Equipment/BookValue,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_06_PC_EQUIPMDEPREC,Equipment - Depreciation,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/Equipment/Depreciation,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_06_PC_EQINCOOROTBA,Investment cost or other basis,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/Equipment/InvestmentCostOrOtherBasis,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_06_PC_EQOTCOOROTBA,Other cost or other basis,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/Equipment/OtherCostOrOtherBasis,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_06_PC_EQUIBOOKVALU,Equipment Grp - Book value,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/EquipmentGrp/BookValueAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_06_PC_EQUIPMDEPREC,Equipment Grp - Depreciation,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/EquipmentGrp/DepreciationAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_06_PC_EQINCOOROTBA,Investment cost or other basis,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/EquipmentGrp/InvestmentCostOrOtherBasisAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_06_PC_EQOTCOOROTBA,Other cost or other basis,PC,SCHED-D-PART-06,SCHED-D,PART-06,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/EquipmentGrp/OtherCostOrOtherBasisAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_11_PC_EXCDEFFORYEA,Excess or deficit,PC,SCHED-D-PART-11-LINE-3,SCHED-D,PART-11,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExcessOrDeficitForYear,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_11_PC_EXDEPEFSS,Excess or (deficit) for the year per financial statements (line 3 plus or minus line 9),PC,SCHED-D-PART-11-LINE-10,SCHED-D,PART-11,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExcessOrDeficitPerFS,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_02_PC_EXPEINCUENFO,Amount of expenses incurred in monitoring or enforcing easements during the taxable year,PC,SCHED-D-PART-02-LINE-7,SCHED-D,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesIncurredEnforcementAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_02_PC_EXPINCFORENF,Amount of expenses incurred in monitoring or enforcing easements during the taxable year,PC,SCHED-D-PART-02-LINE-7,SCHED-D,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesIncurredForEnforcement,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_12_PC_EXPENOTRREPO,Total amounts; add lines 2a through 2d,PC,SCHED-D-PART-12-LINE-2e,SCHED-D,PART-12,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesNotReportedAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_13_PC_EXPNOTRPTF99,Total amounts; add lines 2a through 2d,PC,SCHED-D-PART-13-LINE-2e,SCHED-D,PART-13,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesNotRptdF990,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_13_PC_EXNORPONFIST,Total amounts; add lines 4a through 4b,PC,SCHED-D-PART-13-LINE-4c,SCHED-D,PART-13,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesNotRptdOnFinStmt,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_12_PC_EXNORPFISTTM,Total amounts; add lines 4a through 4b,PC,SCHED-D-PART-12-LINE-4c,SCHED-D,PART-12,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesNotRptFinclStmtAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_13_PC_EXPENSSUBTOT,Part XIII line 1 minus Part XIII line 2e,PC,SCHED-D-PART-13-LINE-3,SCHED-D,PART-13,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesSubtotal,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_12_PC_EXPENSSUBTOT,Part XII line 1 minus Part XII line 2e,PC,SCHED-D-PART-12-LINE-3,SCHED-D,PART-12,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/ExpensesSubtotalAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_04_PC_EIPXIII,Part XIII contains an explanation for Part IV; Line 2b,PC,SCHED-D-PART-04-LINE-2b,SCHED-D,PART-04,,,,,/Return/ReturnData/IRS990ScheduleD/ExplanationInPartXIII,2012v3.0;,,Oct-16-2017
SD_04_PC_EXPLANPROVID,Part XIII contains an explanation for Part IV; Line 2b,PC,SCHED-D-PART-04-LINE-2b,SCHED-D,PART-04,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleD/ExplanationProvidedInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_10_PC_FEDINCTAXLIA,Federal income tax liability,PC,SCHED-D-PART-10,SCHED-D,PART-10,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/FederalIncomeTaxLiability,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_10_PC_FEDINCTAXLIA,Federal income tax liability,PC,SCHED-D-PART-10,SCHED-D,PART-10,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/FederalIncomeTaxLiabilityAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_07_PC_FINDERBOOVAL,Financial Derivatives - Book value,PC,SCHED-D-PART-07,SCHED-D,PART-07,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/FinancialDerivatives/BookValue,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_07_PC_FIDEMEOFVAAL,Method of valuation,PC,SCHED-D-PART-07,SCHED-D,PART-07,StringType,,,,/Return/ReturnData/IRS990ScheduleD/FinancialDerivatives/MethodOfValuation,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SD_07_PC_FINDERBOOVAL,Financial Derivatives Grp - Book value,PC,SCHED-D-PART-07,SCHED-D,PART-07,USAmountType,,,,/Return/ReturnData/IRS990ScheduleD/FinancialDerivativesGrp/BookValueAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_07_PC_FINDERMETVAL,Method of valuation,PC,SCHED-D-PART-07,SCHED-D,PART-07,StringType,,,,/Return/ReturnData/IRS990ScheduleD/FinancialDerivativesGrp/MethodValuationCd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SD_10_PC_FIPXIII,Part XIII contains the text of the footnote for Part X; Line 2,PC,SCHED-D-PART-10-LINE-2,SCHED-D,PART-10,,,,,/Return/ReturnData/IRS990ScheduleD/FootnoteInPartXIII,2012v3.0;,,Oct-16-2017
