Versions,Source,Line,Description,Type,MinOccur,MaxOccur,Xpath,2007v2.0,2007v2.1,2007v2.10,2007v2.11,2007v2.2,2007v2.3,2007v2.4,2007v2.6,2008v2.10,2008v2.5,2008v2.7,2008v2.9,2009v1.0,2009v1.1,2009v1.2,2009v1.3,2009v1.4,2009v1.7,2010v3.2,2010v3.4,2010v3.6,2010v3.7,2011v1.2,2011v1.3,2011v1.4,2011v1.5,2012v2.0,2012v2.1,2012v2.2,2012v2.3,2012v3.0,2013v3.0,2013v3.1,2013v4.0,2014v5.0,2014v6.0
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 5c,Gain or (loss) from sale of assets other than inventory,USAmountType,0,,/Return/ReturnData/IRS990EZ/GainOrLossFromSaleOfAssets,12,,,,,,,,1,,70,,,3,1352,1534,139,628,11428,3804,10,63,18078,36,,350,18085,3325,176,652,126,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I Line 5c,Gain or (loss) from sale of assets other than inventory,USAmountType,0,,/Return/ReturnData/IRS990EZ/GainOrLossFromSaleOfAssetsAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191,15146,3780,22018,1151
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 6a,Special events Indicates revenue from gaming,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GamingGrossIncome,,,,,,,,,,,,,,,,,,,10517,3367,6,43,16750,15,,224,17711,1349,192,270,118,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I Line 6a,Special events Indicates revenue from gaming,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GamingGrossIncomeAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618,13107,3273,19315,1029
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 10,Grants and similar amounts paid,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrantsAndSimilarAmountsPaid,2,1,,,,,,,2,1,67,2,2,19,1515,839,412,2291,10753,7967,71,383,22072,233,,2099,13009,10856,1273,2051,130,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I Line 10,Grants and similar amounts paid,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrantsAndSimilarAmountsPaidAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9281,14671,5600,26283,1801
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 7c,Gross profit (or loss) from sales of inventory,USAmountType,0,,/Return/ReturnData/IRS990EZ/GroProfitLossSalesOfInventory,12,,1,,,,,,,,70,,1,21,1502,1704,181,886,13284,4979,27,162,21962,74,,767,19324,5525,936,1075,147,,,,,
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 5a,Gross amount from sale of assets other than inventory,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossAmountFromSaleOfAssets,12,,,,,,,,1,,62,,,3,1343,218,117,525,3673,3634,9,56,8011,35,,298,6431,2043,169,356,66,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I Line 7c,Gross profit (or loss) from sales of inventory,USAmountType,0,,/Return/ReturnData/IRS990EZ/GrossProfitLossSlsOfInvntryAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5711,18776,4801,26516,1505
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,L,Gross receipts,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossReceipts,12,1,2,1,1,,,,12,2,85,13,11,93,2213,3362,1570,8106,39170,21717,244,1414,72919,733,,7311,37038,41303,5959,7769,411,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,L,Gross receipts,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossReceiptsAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21848,63121,17455,94920,5372
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part V Line 39b,"501(c)(7) orgs: Gross receipts, included on line 9, for public use of club facilities",USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossReceiptsForPublicUse,,1,,,1,,,,3,,13,,1,1,95,985,72,2659,13065,1210,8,234,17296,335,,3193,20779,2621,209,515,100,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part V Line 39b,"501(c)(7) orgs: Gross receipts, included on line 9, for public use of club facilities",USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossReceiptsForPublicUseAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,21215,4639,24693,1491
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,K,"Indicates gross receipts less than $25,000",CheckboxType,0,,/Return/ReturnData/IRS990EZ/GrossReceiptsLessThan25000,5,,1,,,,,,1,,30,1,3,4,449,216,73,447,6329,2759,9,74,12905,42,,1183,10623,4610,300,421,117,,,,,
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 7a,Gross sales of inventory,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossSalesOfInventory,12,,1,,,,,,,,62,,1,21,1492,528,179,882,6233,4889,27,162,12876,71,,756,8656,4320,930,825,95,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I Line 7a,Gross sales of inventory,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/GrossSalesOfInventoryAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703,7300,2881,13869,931
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,F,Group exempt number,StringType,0,,/Return/ReturnData/IRS990EZ/GroupExemptionNum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334,3568,1732,5248,530
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,F,Group exempt number,StringType,0,,/Return/ReturnData/IRS990EZ/GroupExemptionNumber,2,,1,,,,,,1,,4,,1,12,269,363,174,680,2019,2008,26,132,4660,57,,747,2263,2541,583,634,34,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I,Schedule O contains a response to a question in Part I,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartI,,,,,,,,,,,,,,,,,,,37175,20839,241,1348,70261,482,,7140,36329,39780,5467,7667,371,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part II,Schedule O contains a response to a question in Part II,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartII,,,,,,,,,,,,,,,,,,,20666,12403,154,921,39516,306,,4666,18791,23861,2826,5023,174,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part III,Schedule O contains a response to a question in Part III,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIII,,,,,,,,,,,,,,,,,,,9888,11762,180,974,25363,121,,3710,1337,25774,701,5799,134,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part III,Schedule O contains a response to a question in Part III,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIIIInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15079,15216,7503,33857,2115
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part II,Schedule O contains a response to a question in Part II,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIIInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11941,33850,9972,49816,2910
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I,Schedule O contains a response to a question in Part I,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20741,61764,16906,91854,5271
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part IV,Schedule O contains a response to a question in Part IV,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIV,,,,,,,,,,,,,,,,,,,2859,2023,,48,5440,81,,1060,1416,3877,135,82,19,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part IV,Schedule O contains a response to a question in Part IV,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIVInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101,1300,1436,4630,396
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part V,Schedule O contains a response to a question in Part V,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartV,,,,,,,,,,,,,,,,,,,14924,9348,3,20,27587,17,,4247,16560,19025,179,72,158,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part VI,Schedule O contains a response to a question in Part VI,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVI,,,,,,,,,,,,,,,,,,,47,22,,5,141,9,,16,145,33,16,9,,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part VI,Schedule O contains a response to a question in Part VI,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVIInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,150,42,179,7
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part V,Schedule O contains a response to a question in Part V,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16547,15253,7720,35073,2265
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,B,Indicates this is an initial return,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InitialReturn,,,,1,,,,,2,,14,2,3,4,119,53,26,154,1230,705,1,20,2077,11,,122,952,919,124,119,48,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,B,Indicates this is an initial return,CheckboxType,0,,/Return/ReturnData/IRS990EZ/InitialReturnInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,1469,509,3194,109
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part V Line 39a,501(c)(7) orgs: Initiation fees and capital contributions included on line 9,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/InitiationFeesAndCapContriAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,21346,4655,24867,1491
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part V Line 39a,501(c)(7) orgs: Initiation fees and capital contributions included on line 9,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/InitiationFeesAndCapitalContri,,1,,,1,,,,3,,13,,1,1,96,985,71,2659,13114,1236,8,234,17380,336,,3193,20778,2725,209,515,102,,,,,
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990EZ,Part I Line 4,Investment income,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/InvestmentIncome,12,,1,1,,,,,6,,79,5,6,62,1908,2819,960,5289,26964,13367,170,893,47270,429,,4283,28845,21264,3011,4686,210,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990EZ,Part I Line 4,Investment income,USAmountNNType,0,,/Return/ReturnData/IRS990EZ/InvestmentIncomeAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12433,38907,10530,54961,3413
2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0,IRS990EZ,Part I Line 6,Special events Indicates revenue from gaming,CheckboxType,0,,/Return/ReturnData/IRS990EZ/IsAnyRevenueFromGaming,,,,,,,,,1,,1,,,4,76,140,42,252,,,,,,,,,,,,,,,,,,
