Version,Source,Xpath,Type,Description,Line,MinOccur,MaxOccur
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/TotalLiabilitiesNetAstBOYAmt,USAmountType,Total Liabilities and Net Assets - Beginning of Year - Book Value,Part II Line 30(a),1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/TotalLiabilitiesNetAstEOYAmt,USAmountType,Total Liabilities and Net Assets - End of Year - Book Value,Part II Line 30(b),1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/AverageMonthlyCashBalancesAmt,USAmountType,Average Monthly Cash Balances,Part IX Line 1b,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/ChgInNetAssetsFundBalancesGrp/TotNetAstOrFundBalancesBOYAmt,USAmountType,Total Net Assets or Fund Balances at Beginning of Year,Part III Line 1,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/AdjustedTotalFMVOfUnusedAstAmt,USAmountNNType,Adjusted Total FMV of Unused Assets (subtract line 2 from line 1d),Part IX Line 3,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/FMVAllOtherNoncharitableAstAmt,USAmountType,FMV of All Other Noncharitable Assets,Part IX Line 1c,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/ChgInNetAssetsFundBalancesGrp/ExcessRevenueOverExpensesAmt,USAmountType,Excess of Revenue Over Expenses and Disbursements - Revenue and Expenses per Books,Part III Line 2,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/ChgInNetAssetsFundBalancesGrp/OtherDecreasesAmt,USAmountType,Other Decreases,Part III Line 5,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/TotalFMVOfUnusedAssetsAmt,USAmountType,Total FMV of Unused Assets,Part IX Line 1d,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/ChgInNetAssetsFundBalancesGrp/SubtotalAmt,USAmountType,Subtotal,Part III Line 4,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/ReductionClaimedAmt,USAmountNNType,Reduction Claimed,Part IX Line 1e,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/PropertyDesc,LineExplanationType,Description of Asset,Part IV Line 1(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/AcquisitionIndebtednessAmt,USAmountNNType,Acquisition Indebtedness,Part IX Line 2,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/MinimumInvestmentReturnAmt,USAmountNNType,Minimum Investment Return,Part IX Line 6,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/ChgInNetAssetsFundBalancesGrp/TotNetAstOrFundBalancesEOYAmt,USAmountType,Total Net Assets or Fund Balances at End of Year,Part III Line 6,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/HowAcquiredCd,TextType,How Acquired,Part IV Line 1(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/CostOrOtherBasisAmt,USAmountNNType,Cost or Other Basis,Part IV Line 1(g),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/CashDeemedCharitableAmt,USAmountNNType,Cash Deemed Charitable,Part IX Line 4,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/NetVlNoncharitableAssetsAmt,USAmountNNType,Net Noncharitable Assets,Part IX Line 5,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsAdjNetIncmAmt,USAmountType,Other Employee Salaries and Wages - Adjusted Net Income,Part I Line 14(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/SoldDt,DateType,Date Sold,Part IV Line 1(d),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/DistributableAmountGrp/MinimumInvestmentReturnAmt,USAmountNNType,Minimum Investment Return,Part X Line 1,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/GainOrLossAmt,USAmountType,Gain or Loss,Part IV Line 1(h),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/AcquiredDt,DateType,Date Acquired,Part IV Line 1(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/GrossSalesPriceAmt,USAmountNNType,Gross Sales Price,Part IV Line 1(e),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/DistributableAmountGrp/Sect4942j3j5FndtnAndFrgnOrgInd,CheckboxType,Section 4942(j)(3)&(j)(5) Private Operating Foundations and Certain Foreign Organizations,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/DepreciationAmt,USAmountNNType,Depreciation,Part IV Line 1(f),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/DistributableAmountGrp/TaxBasedOnInvestmentIncomeAmt,USAmountNNType,Tax Based on Investment Income,Part X Line 2a,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/LegalFeesAdjNetIncmAmt,USAmountType,Legal Fees - Adjusted Net Income,Part I Line 16a(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalRevAndExpnssAmt,USAmountType,Total - Revenue and Expenses per Books,Part I Line 12(a),1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalNetInvstIncmAmt,USAmountType,Total - Net Investment Income,Part I Line 12(b),1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalAdjNetIncmAmt,USAmountType,Total - Adjusted Net Income,Part I Line 12(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstRevAndExpnssAmt,USAmountType,"Compensation of Officers, Directors, Trustees, etc. - Revenue and Expenses per Books",Part I Line 13(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstNetInvstIncmAmt,USAmountType,"Compensation of Officers, Directors, Trustees, etc. - Net Investment Income",Part I Line 13(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstAdjNetIncmAmt,USAmountType,"Compensation of Officers, Directors, Trustees, etc. - Adjusted Net Income",Part I Line 13(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstDsbrsChrtblAmt,USAmountType,"Compensation of Officers, Directors, Trustees, etc. - Disbursements for Charitable Purposes",Part I Line 13(d),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsRevAndExpnssAmt,USAmountType,Other Employee Salaries and Wages - Revenue and Expenses per Books,Part I Line 14(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsNetInvstIncmAmt,USAmountType,Other Employee Salaries and Wages - Net Investment Income,Part I Line 14(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsDsbrsChrtblAmt,USAmountType,Other Employee Salaries and Wages - Disbursements for Charitable Purposes,Part I Line 14(d),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/RelationshipScheduleDetail/OrganizationBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/OtherRevenueDescribedGrp/RelatedOrExemptFunctionIncmAmt,USAmountType,Related or exempt function income,Part XVI-A - Column (E),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/TransferScheduleDetail/NoncharitableExemptOrgName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/RelationshipScheduleDetail/OrganizationBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/OtherRevenueDescribedGrp/BusinessCd,TextType,Business code,Part XVI-A - Column (A),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/OtherRevenueDescribedGrp/UnrelatedBusinessTaxblIncmAmt,USAmountType,Amount,Part XVI-A - Column (B),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/OtherRevenueDescribedGrp/ExclusionAmt,USAmountType,"Excluded by section 512, 513, or 514: Amount",Part XVI-A - Column (D),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/OtherRevenueDescribedGrp/ExclusionCd,IntegerType,Exclusion code (01 through 43),Part XVI-A - Column (C),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/TransferScheduleDetail/NoncharitableExemptOrgName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientForeignAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientForeignAddress/ForeignPostalCd,TextType,Postal code,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientForeignAddress/ProvinceOrStateNm,TextType,Province or state,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientForeignAddress/CityNm,StringType,City,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientRelationshipTxt,LineExplanationType,Recipient Relationship to Foundation Manager or Substantial Contributor,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientForeignAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/Amt,USAmountType,Amount,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientPersonNm,PersonNameType,Recipient Person Name,None,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/GrantOrContributionPurposeTxt,ShortExplanationType,Purpose of Grant or Contribution,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/SupplementaryInformationGrp/GrantOrContriApprvForFutGrp/RecipientFoundationStatusTxt,ShortDescriptionType,Recipient's Foundation Status,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/OtherRcvblAllwncDbtflAcctAmt,USAmountType,Allowance for Doubtful Accounts (for Other Notes and Loans Receivable),Part II Line 7,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/FinalReturnInd,CheckboxType,Final return,G,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/InitialReturnFormerPubChrtyInd,CheckboxType,Indicates this is an initial return of a former public charity,G,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/NameChangeInd,CheckboxType,Indicates this return has an name change,G,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Organization501c3ExemptPFInd,CheckboxType,Section 501(c)(3) exempt private foundation,H,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/RcvblFromOfficersEOYFMVAmt,USAmountType,Receivables from Officers - End of Year - Fair Market Value,Part II Line 6(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/GrantsReceivableBOYAmt,USAmountType,Grants Receivable - Beginning of Year - Book Value,Part II Line 5(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/GrantsReceivableEOYAmt,USAmountType,Grants Receivable - End of Year - Book Value,Part II Line 5(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/GrantsReceivableEOYFMVAmt,USAmountType,Grants Receivable - End of Year - Fair Market Value,Part II Line 5(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/RcvblFromOfficersBOYAmt,USAmountType,Receivables from Officers - Beginning of Year - Book Value,Part II Line 6(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InventoriesBOYAmt,USAmountType,Inventories for Sale or Use - Beginning of Year - Book Value,Part II Line 8(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/RcvblFromOfficersEOYAmt,USAmountType,Receivables from Officers - End of Year - Book Value,Part II Line 6(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/OtherNtsAndLoansRcvblBOYAmt,USAmountType,Other Notes and Loans Receivable - Beginning of Year - Book Value,Part II Line 7(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/OtherNtsAndLoansRcvblAmt,USAmountType,Other Notes and Loans Receivable,Part II Line 7,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/OtherNtsAndLoansRcvblEOYAmt,USAmountType,Other Notes and Loans Receivable - End of Year - Book Value,Part II Line 7(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsAdjNetIncmAmt,USAmountNNType,Interest on Savings and Temporary Cash Investments - Adjusted Net Income,Part I Line 3(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CorporateBondsBOYAmt,USAmountType,"Investments, Corporate Bonds - Beginning of Year - Book Value",Part II Line 10c(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/OtherNtsAndLoansRcvblEOYFMVAmt,USAmountType,Other Notes and Loans Receivable - End of Year - Fair Market Value,Part II Line 7(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CorporateStockBOYAmt,USAmountType,"Investments, Corporate Stock - Beginning of Year - Book Value",Part II Line 10b(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavRevAndExpnssAmt,USAmountNNType,Interest on Savings and Temporary Cash Investments - Revenue and Expenses per Books,Part I Line 3(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InventoriesEOYAmt,USAmountType,Inventories for Sale or Use - End of Year - Book Value,Part II Line 8(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InventoriesEOYFMVAmt,USAmountType,Inventories for Sale or Use - End of Year - Fair Market Value,Part II Line 8(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PrepaidExpensesBOYAmt,USAmountType,Prepaid Expenses - Beginning of Year - Book Value,Part II Line 9(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PrepaidExpensesEOYAmt,USAmountType,Prepaid Expenses - End of Year - Book Value,Part II Line 9(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PrepaidExpensesEOYFMVAmt,USAmountType,Prepaid Expenses - End of Year - Fair Market Value,Part II Line 9(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/USGovernmentObligationsBOYAmt,USAmountType,"Investments, Government Obligations - Beginning of Year - Book Value",Part II Line 10a(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/USGovernmentObligationsEOYAmt,USAmountType,"Investments, Government Obligations - End of Year - Book Value",Part II Line 10a(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/USGovtObligationsEOYFMVAmt,USAmountType,"Investments, Government Obligations - End of Year - Fair Market Value",Part II Line 10a(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InvstLandCostOrOtherBasisAmt,USAmountType,"Investments, Land, Etc. Basis",Part II Line 11,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CorporateStockEOYAmt,USAmountType,"Investments, Corporate Stock - End of Year - Book Value",Part II Line 10b(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CorporateStockEOYFMVAmt,USAmountType,"Investments, Corporate Stock - End of Year - Fair Market Value",Part II Line 10b(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavNetInvstIncmAmt,USAmountNNType,Interest on Savings and Temporary Cash Investments - Net Investment Income,Part I Line 3(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CorporateBondsEOYAmt,USAmountType,"Investments, Corporate Bonds - End of Year - Book Value",Part II Line 10c(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CorporateBondsEOYFMVAmt,USAmountType,"Investments, Corporate Bonds - End of Year - Fair Market Value",Part II Line 10c(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MethodOfAccountingAccrualInd,CheckboxType,Method of accounting - Accrual,J,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/MortgageLoansBOYAmt,USAmountType,"Investments, Mortgage Loans - Beginning of Year - Book Value",Part II Line 12(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriRcvdRevAndExpnssAmt,USAmountType,Contributions Received - Revenue and Expenses per Books,Part I Line 1(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MethodOfAccountingOtherInd,CheckboxType,Method of accounting - Other,J,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/LandBldgEquipCostOrOtherBssAmt,USAmountType,"Land, Buildings, and Equipment - Basis",Part II Line 14,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InvstLandAccumDepreciationAmt,USAmountType,"Accumulated Depreciation (for Investments, Land, Etc.)",Part II Line 11,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/LandBldgInvestmentsBOYAmt,USAmountType,"Investments, Land, Etc. - Beginning of Year - Book Value",Part II Line 11(a),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/LandBldgInvestmentsEOYAmt,USAmountType,"Investments, Land, Etc. - End of Year - Book Value",Part II Line 11(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/LandBldgInvestmentsEOYFMVAmt,USAmountType,"Investments, Land, Etc. - End of Year - Fair Market Value",Part II Line 11(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/MortgageLoansEOYFMVAmt,USAmountType,"Investments, Mortgage Loans - End of Year - Fair Market Value",Part II Line 12(c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/MethodOfAccountingCashInd,CheckboxType,Method of accounting - Cash,J,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/FMVAssetsEOYAmt,USAmountType,Fair market value of all assets at end of year,I,1,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/MortgageLoansEOYAmt,USAmountType,"Investments, Mortgage Loans - End of Year - Book Value",Part II Line 12(b),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/StatementsRegardingActy4720Grp/UndistributedIncomePY3Yr,YearType,Undistributed Income Prior Year 3,Part VI-B Line 2a,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/UndistributedIncomeGrp/ExcessFromCurrentYearAmt,USAmountNNType,Excess from Current Year,Part XII Line 10e,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/RelationshipScheduleDetail/RelationshipDescriptionTxt,ExplanationType,Description of relationship,Part XVII Line 2b Column (c),0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/StatementsRegardingActy4720Grp/UndistributedIncomePY1Yr,YearType,Undistributed Income Prior Year 1,Part VI-B Line 2a,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/TrnsfrOtherAssetNonchrtblEOInd,BooleanType,Transfers of other assets to noncharitable EO,Part XVI Line 1a(2),None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/LocationOfBooksUSAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/LocationOfBooksForeignAddress/CountryCd,CountryType,Country,None,None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/StatementsRegardingActy4720Grp/UndistributedIncomePY2Yr,YearType,Undistributed Income Prior Year 2,Part VI-B Line 2a,0,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/TrnsfrTransRlnNonchrtblEOGrp/TrnsfrOfCashToNonchrtblEOInd,BooleanType,Transfers of cash to noncharitable EO,Part XVI Line 1a(1),None,None
2021v4.2,IRS990PF,Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/LocationOfBooksForeignAddress/ProvinceOrStateNm,TextType,Province or state,None,0,None
